date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-19,MLB,824452,single,1,金鶯 勝,2.121,0.6193,0.4715,0.1479,A,0.056,330,4779.0,LOSS,-330,4449.0,
2026-04-21,MLB,823236,single,1,巨人 勝,1.863,0.6912,0.5368,0.1545,A,0.0667,360,4449.0,WIN,311.0,4760.0,
2026-04-21,MLB,824369,single,1,教士 勝,2.047,0.5734,0.4885,0.0849,A,0.0332,200,4760.0,WIN,209.0,4969.0,
2026-04-21,PARLAY,823236+824127,2-parlay,2,2-串（巨人 勝、金鶯 勝）,4.184,0.364,0.239,0.5233,PARLAY,0.0246,120,4969.0,LOSS,-120,4849.0,
2026-04-21,PARLAY,823236+824369,2-parlay,2,2-串（巨人 勝、教士 勝）,3.814,0.3963,0.2622,0.5115,PARLAY,0.0273,130,4849.0,WIN,366.0,5215.0,
2026-04-22,MLB,823147,single,1,ATH 勝,2.061,0.5824,0.4852,0.0972,A,0.0378,250,5215.0,LOSS,-250,4965.0,
2026-04-22,MLB,825097,single,1,AZ 勝,1.801,0.6413,0.5552,0.086,A,0.0387,240,4965.0,WIN,192.0,5157.0,
2026-04-22,PARLAY,823147+825097,2-parlay,2,2-串（ATH 勝、AZ 勝）,3.712,0.3735,0.2694,0.3863,PARLAY,0.0214,110,5157.0,LOSS,-110,5047.0,
2026-04-23,MLB,823639,single,1,雙城 勝,1.932,0.5986,0.5176,0.081,A,0.0336,210,5047.0,LOSS,-210,4837.0,
2026-04-24,MLB,822992,single,1,雙城 勝,2.042,0.6182,0.4897,0.1285,A,0.0504,300,4837.0,LOSS,-300,4537.0,
2026-04-24,MLB,824204,single,1,洋基 勝,1.75,0.6773,0.5714,0.1059,A,0.0494,280,4537.0,WIN,210.0,4747.0,
2026-04-24,PARLAY,822992+824204,2-parlay,2,2-串（雙城 勝、洋基 勝）,3.573,0.4187,0.2799,0.4963,PARLAY,0.0289,140,4747.0,LOSS,-140,4607.0,
2026-04-24,PARLAY,822992+823800,2-parlay,2,2-串（雙城 勝、海盜 勝）,3.78,0.3914,0.2646,0.4792,PARLAY,0.0259,120,4607.0,LOSS,-120,4487.0,
2026-04-25,MLB,823960,single,1,小熊 勝,1.83,0.7369,0.5464,0.1904,A,0.084,360,4487.0,LOSS,-360,4127.0,
2026-04-26,MLB,822991,single,1,光芒 勝,1.831,0.6759,0.5461,0.1297,A,0.0572,290,4127.0,WIN,241.0,4368.0,
2026-04-26,MLB,824122,single,1,皇家 勝,1.977,0.6146,0.5058,0.1087,A,0.044,240,4368.0,WIN,234.0,4602.0,
2026-04-26,PARLAY,822991+824122,2-parlay,2,2-串（光芒 勝、皇家 勝）,3.62,0.4154,0.2762,0.5035,PARLAY,0.0288,130,4602.0,WIN,341.0,4943.0,
2026-04-26,PARLAY,822991+824852,2-parlay,2,2-串（光芒 勝、紅襪 勝）,4.1,0.3562,0.2439,0.4601,PARLAY,0.0223,110,4943.0,WIN,341.0,5284.0,
2026-04-27,MLB,823311,single,1,小熊 勝,1.914,0.748,0.5225,0.2256,A,0.0945,420,5284.0,LOSS,-420,4864.0,
2026-04-27,MLB,824609,single,1,白襪 勝,2.281,0.5942,0.4384,0.1558,A,0.0555,340,4864.0,WIN,436.0,5300.0,
2026-04-27,PARLAY,823311+824609,2-parlay,2,2-串（小熊 勝、白襪 勝）,4.366,0.4445,0.229,0.9405,PARLAY,0.0419,220,5300.0,LOSS,-220,5080.0,
2026-04-27,PARLAY,823311+823961,2-parlay,2,2-串（小熊 勝、道奇 勝）,3.723,0.4515,0.2686,0.6807,PARLAY,0.0375,190,5080.0,LOSS,-190,4890.0,
2026-04-28,MLB,824610,single,1,白襪 勝,1.92,0.7461,0.5208,0.2253,A,0.094,390,4890.0,WIN,359.0,5249.0,
2026-04-28,MLB,823956,single,1,道奇 勝,1.8,0.6599,0.5556,0.1044,A,0.047,310,5249.0,LOSS,-310,4939.0,
2026-04-28,PARLAY,824610+823310,2-parlay,2,2-串（白襪 勝、小熊 勝）,4.356,0.4005,0.2296,0.7447,PARLAY,0.0333,160,4939.0,WIN,537.0,5476.0,
2026-04-28,PARLAY,824610+823956,2-parlay,2,2-串（白襪 勝、道奇 勝）,3.456,0.4924,0.2894,0.7016,PARLAY,0.0429,230,5476.0,LOSS,-230,5246.0,
2026-04-29,MLB,823312,single,1,小熊 勝,2.47,0.6194,0.4049,0.2146,A,0.0721,420,5246.0,WIN,617.0,5863.0,
2026-04-29,MLB,824608,single,1,白襪 勝,2.838,0.5459,0.3524,0.1935,A,0.0598,440,5863.0,WIN,809.0,6672.0,
2026-04-29,PARLAY,823312+824608,2-parlay,2,2-串（小熊 勝、白襪 勝）,7.01,0.3382,0.1427,1.3704,PARLAY,0.0342,230,6672.0,WIN,1382.0,8054.0,
2026-04-29,PARLAY,824608+823958,2-parlay,2,2-串（白襪 勝、道奇 勝）,5.809,0.3127,0.1721,0.8166,PARLAY,0.0255,210,8054.0,LOSS,-210,7844.0,
2026-04-30,MLB,823714,single,1,藍鳥 勝,1.87,0.6956,0.5348,0.1609,A,0.0692,630,7844.0,LOSS,-630,7214.0,
2026-04-30,MLB,823795,single,1,釀酒人 勝,2.331,0.5476,0.429,0.1186,A,0.0415,370,7214.0,WIN,492.0,7706.0,
2026-04-30,PARLAY,823714+823795,2-parlay,2,2-串（藍鳥 勝、釀酒人 勝）,4.359,0.3809,0.2294,0.6603,PARLAY,0.0295,230,7706.0,LOSS,-230,7476.0,
2026-04-30,PARLAY,823714+824929,2-parlay,2,2-串（藍鳥 勝、勇士 勝）,3.615,0.4302,0.2766,0.555,PARLAY,0.0318,240,7476.0,LOSS,-240,7236.0,
2026-05-01,MLB,823309,single,1,白襪 勝,1.707,0.7336,0.5858,0.1478,A,0.0714,580,7236.0,WIN,410.0,7646.0,
2026-05-01,MLB,824686,single,1,小熊 勝,1.977,0.6339,0.5058,0.1281,A,0.0518,500,7646.0,WIN,489.0,8135.0,
2026-05-01,PARLAY,823309+824686,2-parlay,2,2-串（白襪 勝、小熊 勝）,3.375,0.4651,0.2963,0.5694,PARLAY,0.036,290,8135.0,WIN,689.0,8824.0,
2026-05-01,PARLAY,824686+823713,2-parlay,2,2-串（小熊 勝、藍鳥 勝）,3.361,0.4501,0.2975,0.5128,PARLAY,0.0326,290,8824.0,WIN,685.0,9509.0,
2026-05-02,MLB,823388,single,1,海盜 勝,1.939,0.605,0.5157,0.0893,A,0.0369,440,9509.0,WIN,413.0,9922.0,
2026-05-02,MLB,824771,single,1,紅襪 勝,2.321,0.5158,0.4308,0.085,A,0.0299,370,9922.0,LOSS,-370,9552.0,
2026-05-02,PARLAY,823388+824771,2-parlay,2,2-串（海盜 勝、紅襪 勝）,4.5,0.3121,0.2222,0.4045,PARLAY,0.0173,170,9552.0,LOSS,-170,9382.0,
2026-05-03,MLB,824769,single,1,紅襪 勝,1.721,0.7121,0.5811,0.1311,A,0.0626,730,9382.0,LOSS,-730,8652.0,
2026-05-03,MLB,824364,single,1,勇士 勝,1.775,0.6816,0.5634,0.1183,A,0.0542,590,8652.0,WIN,457.0,9109.0,
2026-05-03,PARLAY,824769+824364,2-parlay,2,2-串（紅襪 勝、勇士 勝）,3.055,0.4854,0.3273,0.4828,PARLAY,0.0352,320,9109.0,LOSS,-320,8789.0,
2026-05-03,PARLAY,824769+825013,2-parlay,2,2-串（紅襪 勝、守護者 勝）,3.208,0.4558,0.3117,0.4623,PARLAY,0.0314,280,8789.0,LOSS,-280,8509.0,
2026-05-04,MLB,824363,single,1,大都會 勝,1.717,0.6873,0.5824,0.1049,A,0.0502,530,8509.0,WIN,380.0,8889.0,
2026-05-05,MLB,823873,single,1,馬林魚 勝,1.866,0.7497,0.5359,0.2138,A,0.0921,710,8889.0,LOSS,-710,8179.0,
2026-05-05,MLB,824682,single,1,小熊 勝,2.644,0.5044,0.3782,0.1262,A,0.0406,420,8179.0,WIN,690.0,8869.0,
2026-05-05,PARLAY,823873+824682,2-parlay,2,2-串（馬林魚 勝、小熊 勝）,4.934,0.3782,0.2027,0.8658,PARLAY,0.033,290,8869.0,LOSS,-290,8579.0,
2026-05-05,PARLAY,823873+822743,2-parlay,2,2-串（馬林魚 勝、國民 勝）,3.87,0.4387,0.2584,0.698,PARLAY,0.0365,310,8579.0,LOSS,-310,8269.0,
2026-05-06,MLB,823872,single,1,馬林魚 勝,2.091,0.6847,0.4782,0.2064,A,0.0791,660,8269.0,LOSS,-660,7609.0,
2026-05-06,MLB,825091,single,1,AZ 勝,2.163,0.6509,0.4623,0.1886,A,0.0702,610,7609.0,LOSS,-610,6999.0,
2026-05-06,PARLAY,823872+825091,2-parlay,2,2-串（馬林魚 勝、AZ 勝）,4.523,0.4457,0.2211,1.0157,PARLAY,0.0432,300,6999.0,LOSS,-300,6699.0,
2026-05-06,PARLAY,823872+823470,2-parlay,2,2-串（馬林魚 勝、費城人 勝）,3.686,0.5136,0.2713,0.8934,PARLAY,0.0499,330,6699.0,LOSS,-330,6369.0,
