date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-09,MLB,823884,single,1,紅人 勝,2.228,0.5155,0.4488,0.0666,B,0.0145,120,4991.0,LOSS,-120,4871.0,
2026-04-09,MLB,824130,single,1,白襪 勝,2.914,0.4037,0.3432,0.0605,B,0.011,90,4871.0,WIN,172.0,5043.0,
2026-04-09,MLB,823724,single,1,老虎 勝,2.711,0.4283,0.3689,0.0594,B,0.0113,90,5043.0,LOSS,-90,4953.0,
2026-04-10,MLB,823482,single,1,AZ 勝,2.104,0.5655,0.4753,0.0902,A,0.0258,210,4953.0,WIN,232.0,5185.0,
2026-04-10,MLB,824695,single,1,小熊 勝,2.07,0.5497,0.4831,0.0666,B,0.0155,130,5185.0,LOSS,-130,5055.0,
2026-04-10,MLB,823643,single,1,ATH 勝,2.327,0.4835,0.4297,0.0538,B,0.0113,100,5055.0,WIN,133.0,5188.0,
2026-04-11,MLB,824939,single,1,勇士 勝,2.351,0.5312,0.4254,0.1059,A,0.0276,240,5188.0,LOSS,-240,4948.0,
2026-04-11,MLB,823644,single,1,ATH 勝,2.252,0.5474,0.444,0.1034,A,0.0279,230,4948.0,WIN,288.0,5236.0,
2026-04-11,MLB,823155,single,1,水手 勝,2.0,0.5885,0.5,0.0885,A,0.0266,230,5236.0,WIN,230.0,5466.0,
2026-04-11,MLB,823967,single,1,遊騎兵 勝,2.19,0.5387,0.4566,0.0821,A,0.0227,210,5466.0,LOSS,-210,5256.0,
2026-04-11,PARLAY,824939+823644,2-parlay,2,2-串（勇士 勝、ATH 勝）,5.294,0.2908,0.1889,0.5397,PARLAY,0.0126,70,5256.0,LOSS,-70,5186.0,
2026-04-12,MLB,823642,single,1,ATH 勝,2.138,0.6169,0.4677,0.1492,A,0.0421,360,5186.0,WIN,410.0,5596.0,
2026-04-12,MLB,824859,single,1,金鶯 勝,2.159,0.5488,0.4632,0.0856,A,0.0239,220,5596.0,WIN,255.0,5851.0,
2026-04-12,MLB,823966,single,1,道奇 勝,2.557,0.4574,0.3911,0.0663,B,0.0131,130,5851.0,LOSS,-130,5721.0,
2026-04-12,PARLAY,823642+824859,2-parlay,2,2-串（ATH 勝、金鶯 勝）,4.616,0.3386,0.2166,0.5629,PARLAY,0.0156,90,5721.0,WIN,325.0,6046.0,
2026-04-13,MLB,823073,single,1,紅雀 勝,2.477,0.5253,0.4037,0.1216,A,0.0306,310,6046.0,LOSS,-310,5736.0,
2026-04-13,MLB,825024,single,1,ATH 勝,2.151,0.5709,0.4649,0.106,A,0.0297,280,5736.0,LOSS,-280,5456.0,
2026-04-13,MLB,824937,single,1,馬林魚 勝,2.181,0.5266,0.4585,0.0681,B,0.0151,140,5456.0,WIN,165.0,5621.0,
2026-04-13,MLB,823725,single,1,紅襪 勝,2.097,0.5429,0.4769,0.066,B,0.0151,140,5621.0,LOSS,-140,5481.0,
2026-04-13,PARLAY,823073+825024,2-parlay,2,2-串（紅雀 勝、ATH 勝）,5.328,0.2999,0.1877,0.5978,PARLAY,0.0138,80,5481.0,LOSS,-80,5401.0,
2026-04-14,MLB,824531,single,1,紅人 勝,2.504,0.5141,0.3994,0.1148,A,0.0287,260,5401.0,WIN,391.0,5792.0,
2026-04-14,MLB,823802,single,1,藍鳥 勝,2.28,0.5189,0.4386,0.0803,A,0.0215,210,5792.0,WIN,269.0,6061.0,
2026-04-14,MLB,823562,single,1,洋基 勝,2.1,0.5436,0.4762,0.0674,B,0.0154,160,6061.0,LOSS,-160,5901.0,
2026-04-14,MLB,823965,single,1,道奇 勝,2.393,0.469,0.4179,0.0511,B,0.0105,100,5901.0,WIN,139.0,6040.0,
2026-04-14,PARLAY,824531+823802,2-parlay,2,2-串（紅人 勝、藍鳥 勝）,5.709,0.2668,0.1752,0.523,PARLAY,0.0111,70,6040.0,WIN,330.0,6370.0,
2026-04-15,MLB,823561,single,1,洋基 勝,2.994,0.4182,0.334,0.0842,A,0.019,200,6370.0,WIN,399.0,6769.0,
2026-04-15,MLB,823477,single,1,小熊 勝,2.08,0.5625,0.4808,0.0817,A,0.0236,270,6769.0,WIN,292.0,7061.0,
2026-04-15,MLB,824855,single,1,金鶯 勝,2.113,0.5504,0.4733,0.0771,A,0.022,260,7061.0,LOSS,-260,6801.0,
2026-04-15,MLB,824291,single,1,老虎 勝,2.737,0.4235,0.3654,0.0582,B,0.011,120,6801.0,WIN,208.0,7009.0,
2026-04-15,PARLAY,823561+823477,2-parlay,2,2-串（洋基 勝、小熊 勝）,6.228,0.2352,0.1606,0.4647,PARLAY,0.0089,60,7009.0,WIN,314.0,7323.0,
2026-04-16,MLB,824289,single,1,老虎 勝,2.123,0.5525,0.471,0.0814,A,0.0231,280,7323.0,WIN,314.0,7637.0,
2026-04-17,MLB,824454,single,1,金鶯 勝,2.2,0.5356,0.4545,0.0811,A,0.0223,280,7637.0,WIN,336.0,7973.0,
2026-04-17,MLB,823397,single,1,海盜 勝,2.828,0.4098,0.3536,0.0562,B,0.0104,140,7973.0,WIN,256.0,8229.0,
2026-04-17,MLB,824048,single,1,教士 勝,2.574,0.4431,0.3885,0.0546,B,0.0107,150,8229.0,LOSS,-150,8079.0,
2026-04-18,MLB,824694,single,1,小熊 勝,2.845,0.5332,0.3515,0.1817,A,0.042,570,8079.0,WIN,1052.0,9131.0,
2026-04-18,MLB,823882,single,1,釀酒人 勝,2.2,0.5309,0.4545,0.0763,A,0.021,320,9131.0,WIN,384.0,9515.0,
2026-04-18,MLB,823151,single,1,遊騎兵 勝,2.356,0.4945,0.4244,0.07,A,0.0182,290,9515.0,LOSS,-290,9225.0,
2026-04-18,MLB,825020,single,1,白襪 勝,2.524,0.4598,0.3962,0.0636,B,0.0126,190,9225.0,LOSS,-190,9035.0,
2026-04-19,MLB,824452,single,1,金鶯 勝,2.121,0.6193,0.4715,0.1479,A,0.042,630,9035.0,LOSS,-630,8405.0,
2026-04-19,MLB,825100,single,1,AZ 勝,2.527,0.498,0.3957,0.1023,A,0.0254,360,8405.0,LOSS,-360,8045.0,
2026-04-19,MLB,824047,single,1,教士 勝,2.029,0.548,0.4929,0.0551,B,0.013,170,8045.0,WIN,175.0,8220.0,
2026-04-19,MLB,824371,single,1,落磯 勝,2.04,0.5443,0.4902,0.0541,B,0.0127,170,8220.0,WIN,177.0,8397.0,
2026-04-19,PARLAY,824452+825100,2-parlay,2,2-串（金鶯 勝、AZ 勝）,5.36,0.3084,0.1866,0.6531,PARLAY,0.015,130,8397.0,LOSS,-130,8267.0,
2026-04-20,MLB,824370,single,1,落磯 勝,2.685,0.4578,0.3724,0.0853,A,0.0204,280,8267.0,LOSS,-280,7987.0,
2026-04-20,MLB,824046,single,1,天使 勝,2.444,0.4854,0.4092,0.0763,A,0.0194,260,7987.0,LOSS,-260,7727.0,
2026-04-20,MLB,824125,single,1,金鶯 勝,2.395,0.4898,0.4175,0.0723,A,0.0186,240,7727.0,WIN,335.0,8062.0,
2026-04-20,MLB,823149,single,1,ATH 勝,2.226,0.5023,0.4492,0.0531,B,0.0116,160,8062.0,WIN,196.0,8258.0,
2026-04-21,MLB,824369,single,1,教士 勝,2.047,0.5734,0.4885,0.0849,A,0.0249,340,8258.0,WIN,356.0,8614.0,
2026-04-21,MLB,824127,single,1,金鶯 勝,2.246,0.5267,0.4452,0.0814,A,0.022,320,8614.0,LOSS,-320,8294.0,
2026-04-21,MLB,823148,single,1,ATH 勝,2.71,0.4435,0.369,0.0745,A,0.0177,240,8294.0,WIN,410.0,8704.0,
2026-04-21,MLB,825099,single,1,AZ 勝,2.726,0.4372,0.3668,0.0704,A,0.0167,240,8704.0,LOSS,-240,8464.0,
2026-04-21,PARLAY,824369+824127,2-parlay,2,2-串（教士 勝、金鶯 勝）,4.598,0.302,0.2175,0.3884,PARLAY,0.0108,90,8464.0,LOSS,-90,8374.0,
2026-04-22,MLB,823231,single,1,巨人 勝,2.805,0.4642,0.3565,0.1077,A,0.0251,350,8374.0,WIN,632.0,9006.0,
2026-04-22,MLB,823147,single,1,ATH 勝,2.061,0.5824,0.4852,0.0972,A,0.0283,430,9006.0,LOSS,-430,8576.0,
2026-04-22,MLB,822993,single,1,紅人 勝,2.917,0.4074,0.3428,0.0646,B,0.0118,170,8576.0,LOSS,-170,8406.0,
2026-04-22,PARLAY,823231+823147,2-parlay,2,2-串（巨人 勝、ATH 勝）,5.781,0.2703,0.173,0.5629,PARLAY,0.0118,100,8406.0,LOSS,-100,8306.0,
2026-04-23,MLB,824689,single,1,小熊 勝,2.822,0.4542,0.3544,0.0998,A,0.0232,320,8306.0,WIN,583.0,8889.0,
2026-04-23,MLB,823233,single,1,巨人 勝,2.162,0.5396,0.4625,0.0771,A,0.0215,320,8889.0,LOSS,-320,8569.0,
2026-04-23,MLB,822912,single,1,海盜 勝,2.655,0.4307,0.3766,0.054,B,0.0104,150,8569.0,LOSS,-150,8419.0,
2026-04-24,MLB,822992,single,1,雙城 勝,2.042,0.6182,0.4897,0.1285,A,0.0378,530,8419.0,LOSS,-530,7889.0,
2026-04-24,MLB,824932,single,1,勇士 勝,2.093,0.5437,0.4778,0.0659,B,0.0151,200,7889.0,WIN,219.0,8108.0,
2026-04-24,MLB,823962,single,1,小熊 勝,2.884,0.404,0.3467,0.0573,B,0.0105,140,8108.0,WIN,264.0,8372.0,
2026-04-24,MLB,824124,single,1,皇家 勝,2.152,0.5167,0.4647,0.052,B,0.0117,160,8372.0,WIN,184.0,8556.0,
2026-04-25,MLB,823799,single,1,海盜 勝,2.337,0.5019,0.4279,0.074,A,0.0194,280,8556.0,WIN,374.0,8930.0,
2026-04-25,MLB,824933,single,1,勇士 勝,2.284,0.5062,0.4378,0.0684,B,0.0146,220,8930.0,LOSS,-220,8710.0,
2026-04-25,MLB,824613,single,1,白襪 勝,2.038,0.559,0.4907,0.0683,B,0.0161,230,8710.0,LOSS,-230,8480.0,
2026-04-25,MLB,824851,single,1,金鶯 勝,2.132,0.5329,0.469,0.0638,B,0.0144,200,8480.0,LOSS,-200,8280.0,
2026-04-26,MLB,824202,single,1,洋基 勝,2.994,0.4349,0.334,0.1008,A,0.0227,310,8280.0,LOSS,-310,7970.0,
2026-04-26,MLB,824852,single,1,紅襪 勝,2.239,0.527,0.4466,0.0803,A,0.0218,290,7970.0,WIN,359.0,8329.0,
2026-04-26,MLB,823068,single,1,水手 勝,2.047,0.5672,0.4885,0.0786,A,0.0231,320,8329.0,WIN,335.0,8664.0,
2026-04-26,MLB,823637,single,1,大都會 勝,2.614,0.4504,0.3826,0.0679,B,0.0132,190,8664.0,LOSS,-190,8474.0,
2026-04-26,PARLAY,824202+824852,2-parlay,2,2-串（洋基 勝、紅襪 勝）,6.704,0.2291,0.1492,0.5361,PARLAY,0.0094,80,8474.0,LOSS,-80,8394.0,
2026-04-27,MLB,824609,single,1,白襪 勝,2.281,0.5942,0.4384,0.1558,A,0.0416,580,8394.0,WIN,743.0,9137.0,
2026-04-27,MLB,823719,single,1,水手 勝,2.183,0.5317,0.4581,0.0737,A,0.0204,310,9137.0,LOSS,-310,8827.0,
2026-04-28,MLB,823310,single,1,小熊 勝,2.269,0.5367,0.4407,0.096,A,0.0258,380,8827.0,WIN,482.0,9309.0,
2026-04-28,MLB,824849,single,1,金鶯 勝,2.232,0.5226,0.448,0.0746,A,0.0203,310,9309.0,WIN,382.0,9691.0,
2026-04-29,MLB,823312,single,1,小熊 勝,2.47,0.6194,0.4049,0.2146,A,0.0541,780,9691.0,WIN,1147.0,10838.0,
2026-04-29,MLB,824608,single,1,白襪 勝,2.838,0.5459,0.3524,0.1935,A,0.0448,810,10838.0,WIN,1489.0,12327.0,
2026-04-29,MLB,823796,single,1,釀酒人 勝,2.584,0.4972,0.387,0.1102,A,0.027,550,12327.0,LOSS,-550,11777.0,
2026-04-29,MLB,823958,single,1,道奇 勝,2.047,0.5728,0.4885,0.0843,A,0.0247,490,11777.0,LOSS,-490,11287.0,
2026-04-29,PARLAY,823312+824608,2-parlay,2,2-串（小熊 勝、白襪 勝）,7.01,0.3382,0.1427,1.3704,PARLAY,0.0228,260,11287.0,WIN,1563.0,12850.0,
