date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-14,PARLAY,824935+823562,2-parlay,2,2-串（馬林魚 勝、洋基 勝）,3.61,0.3842,0.277,0.3868,PARLAY,0.0222,110,4940.0,LOSS,-110,4830.0,
2026-04-14,PARLAY,824935+824210,2-parlay,2,2-串（馬林魚 勝、太空人 勝）,3.091,0.4434,0.3235,0.3703,PARLAY,0.0266,130,4830.0,LOSS,-130,4700.0,
2026-04-14,PARLAY,824935+824853+823562,3-parlay,3,3-串（馬林魚 勝、金鶯 勝、洋基 勝）,6.603,0.2427,0.1514,0.6021,PARLAY,0.0161,80,4700.0,LOSS,-80,4620.0,
2026-04-14,PARLAY,824935+824853+824210,3-parlay,3,3-串（馬林魚 勝、金鶯 勝、太空人 勝）,5.653,0.28,0.1769,0.5831,PARLAY,0.0188,90,4620.0,LOSS,-90,4530.0,
2026-04-14,PARLAY,824935+824853+823398,3-parlay,3,3-串（馬林魚 勝、金鶯 勝、海盜 勝）,5.376,0.2941,0.186,0.5813,PARLAY,0.0199,90,4530.0,LOSS,-90,4440.0,
2026-04-14,PARLAY,824935+824853+824210+823562,4-parlay,4,4-串（馬林魚 勝、金鶯 勝、太空人 勝、洋基 勝）,11.871,0.1522,0.0842,0.8071,PARLAY,0.0111,50,4440.0,LOSS,-50,4390.0,
2026-04-14,PARLAY,824935+824853+823398+823562,4-parlay,4,4-串（馬林魚 勝、金鶯 勝、海盜 勝、洋基 勝）,11.29,0.1599,0.0886,0.8051,PARLAY,0.0117,50,4390.0,LOSS,-50,4340.0,
2026-04-14,PARLAY,824935+824853+823398+824210,4-parlay,4,4-串（馬林魚 勝、金鶯 勝、海盜 勝、太空人 勝）,9.667,0.1845,0.1034,0.7836,PARLAY,0.0136,60,4340.0,LOSS,-60,4280.0,
2026-04-15,MLB,823803,single,1,藍鳥 勝,1.788,0.7622,0.5593,0.2029,A,0.1151,340,4280.0,LOSS,-340,3940.0,
2026-04-15,MLB,823477,single,1,小熊 勝,2.08,0.5625,0.4808,0.0817,A,0.0393,150,3940.0,WIN,162.0,4102.0,
2026-04-15,MLB,824855,single,1,金鶯 勝,2.113,0.5504,0.4733,0.0771,A,0.0366,150,4102.0,LOSS,-150,3952.0,
2026-04-15,MLB,823399,single,1,海盜 勝,1.798,0.6235,0.5562,0.0673,B,0.0303,120,3952.0,WIN,96.0,4048.0,
2026-04-15,PARLAY,823803+823477,2-parlay,2,2-串（藍鳥 勝、小熊 勝）,3.719,0.4287,0.2689,0.5943,PARLAY,0.0328,130,4048.0,LOSS,-130,3918.0,
2026-04-15,PARLAY,823803+824855,2-parlay,2,2-串（藍鳥 勝、金鶯 勝）,3.778,0.4195,0.2647,0.5847,PARLAY,0.0316,120,3918.0,LOSS,-120,3798.0,
2026-04-15,PARLAY,823803+823399,2-parlay,2,2-串（藍鳥 勝、海盜 勝）,3.215,0.4752,0.311,0.5277,PARLAY,0.0357,140,3798.0,LOSS,-140,3658.0,
2026-04-15,PARLAY,823803+823477+824855,3-parlay,3,3-串（藍鳥 勝、小熊 勝、金鶯 勝）,7.858,0.2359,0.1273,0.8541,PARLAY,0.0187,70,3658.0,LOSS,-70,3588.0,
2026-04-15,PARLAY,823803+823477+823399,3-parlay,3,3-串（藍鳥 勝、小熊 勝、海盜 勝）,6.687,0.2673,0.1495,0.7873,PARLAY,0.0208,70,3588.0,LOSS,-70,3518.0,
2026-04-15,PARLAY,823803+824855+823399,3-parlay,3,3-串（藍鳥 勝、金鶯 勝、海盜 勝）,6.793,0.2615,0.1472,0.7766,PARLAY,0.0201,70,3518.0,LOSS,-70,3448.0,
2026-04-15,PARLAY,823803+823477+824855+823399,4-parlay,4,4-串（藍鳥 勝、小熊 勝、金鶯 勝、海盜 勝）,14.129,0.1471,0.0708,1.0785,PARLAY,0.0123,40,3448.0,LOSS,-40,3408.0,
2026-04-15,PARLAY,823803+823477+824855+824532,4-parlay,4,4-串（藍鳥 勝、小熊 勝、金鶯 勝、紅人 勝）,14.813,0.1392,0.0675,1.0626,PARLAY,0.0115,40,3408.0,LOSS,-40,3368.0,
2026-04-15,PARLAY,823803+823477+824855+823071,4-parlay,4,4-串（藍鳥 勝、小熊 勝、金鶯 勝、紅雀 勝）,14.687,0.1397,0.0681,1.0517,PARLAY,0.0115,40,3368.0,LOSS,-40,3328.0,
2026-04-16,MLB,823313,single,1,教士 勝,1.932,0.6634,0.5176,0.1458,A,0.0755,250,3328.0,WIN,233.0,3561.0,
2026-04-16,MLB,823396,single,1,海盜 勝,1.858,0.641,0.5382,0.1028,A,0.0557,200,3561.0,LOSS,-200,3361.0,
2026-04-16,MLB,824289,single,1,老虎 勝,2.123,0.5525,0.471,0.0814,A,0.0385,130,3361.0,WIN,146.0,3507.0,
2026-04-16,MLB,823801,single,1,藍鳥 勝,1.813,0.6159,0.5516,0.0643,B,0.0287,100,3507.0,LOSS,-100,3407.0,
2026-04-16,PARLAY,823313+823396,2-parlay,2,2-串（教士 勝、海盜 勝）,3.59,0.4252,0.2786,0.5265,PARLAY,0.0305,100,3407.0,LOSS,-100,3307.0,
2026-04-16,PARLAY,823313+824289,2-parlay,2,2-串（教士 勝、老虎 勝）,4.102,0.3665,0.2438,0.5032,PARLAY,0.0243,80,3307.0,WIN,248.0,3555.0,
2026-04-16,PARLAY,823313+823801,2-parlay,2,2-串（教士 勝、藍鳥 勝）,3.503,0.4086,0.2855,0.4311,PARLAY,0.0258,90,3555.0,LOSS,-90,3465.0,
2026-04-16,PARLAY,823313+823396+824289,3-parlay,3,3-串（教士 勝、海盜 勝、老虎 勝）,7.621,0.2349,0.1312,0.7904,PARLAY,0.0179,60,3465.0,LOSS,-60,3405.0,
2026-04-16,PARLAY,823313+823396+823801,3-parlay,3,3-串（教士 勝、海盜 勝、藍鳥 勝）,6.508,0.2619,0.1537,0.7045,PARLAY,0.0192,70,3405.0,LOSS,-70,3335.0,
2026-04-16,PARLAY,823313+824289+823801,3-parlay,3,3-串（教士 勝、老虎 勝、藍鳥 勝）,7.436,0.2257,0.1345,0.6786,PARLAY,0.0158,50,3335.0,LOSS,-50,3285.0,
2026-04-16,PARLAY,823313+823396+824289+823801,4-parlay,4,4-串（教士 勝、海盜 勝、老虎 勝、藍鳥 勝）,13.817,0.1447,0.0724,0.9992,PARLAY,0.0117,40,3285.0,LOSS,-40,3245.0,
2026-04-17,MLB,824693,single,1,小熊 勝,1.798,0.774,0.5562,0.2178,A,0.1227,260,3245.0,WIN,207.0,3452.0,
2026-04-17,MLB,823559,single,1,洋基 勝,1.7,0.68,0.5882,0.0918,A,0.0557,190,3452.0,WIN,133.0,3585.0,
2026-04-17,MLB,824207,single,1,太空人 勝,1.818,0.6359,0.5501,0.0859,A,0.0477,170,3585.0,LOSS,-170,3415.0,
2026-04-17,MLB,824454,single,1,金鶯 勝,2.2,0.5356,0.4545,0.0811,A,0.0371,130,3415.0,WIN,156.0,3571.0,
2026-04-17,PARLAY,824693+824454,2-parlay,2,2-串（小熊 勝、金鶯 勝）,3.956,0.4145,0.2528,0.6398,PARLAY,0.0325,120,3571.0,WIN,355.0,3926.0,
2026-04-17,PARLAY,824693+824207,2-parlay,2,2-串（小熊 勝、太空人 勝）,3.269,0.4922,0.3059,0.6089,PARLAY,0.0403,160,3926.0,LOSS,-160,3766.0,
2026-04-17,PARLAY,824693+823559,2-parlay,2,2-串（小熊 勝、洋基 勝）,3.057,0.5263,0.3271,0.6087,PARLAY,0.0444,170,3766.0,WIN,350.0,4116.0,
2026-04-17,PARLAY,824693+824207+824454,3-parlay,3,3-串（小熊 勝、太空人 勝、金鶯 勝）,7.191,0.2636,0.1391,0.8958,PARLAY,0.0217,90,4116.0,LOSS,-90,4026.0,
2026-04-17,PARLAY,824693+823559+824454,3-parlay,3,3-串（小熊 勝、洋基 勝、金鶯 勝）,6.725,0.2819,0.1487,0.8956,PARLAY,0.0235,90,4026.0,WIN,515.0,4541.0,
2026-04-17,PARLAY,824693+824454+823152,3-parlay,3,3-串（小熊 勝、金鶯 勝、遊騎兵 勝）,7.769,0.2421,0.1287,0.8812,PARLAY,0.0195,90,4541.0,WIN,609.0,5150.0,
2026-04-17,PARLAY,824693+823559+824207+824454,4-parlay,4,4-串（小熊 勝、洋基 勝、太空人 勝、金鶯 勝）,12.225,0.1793,0.0818,1.1915,PARLAY,0.0159,80,5150.0,LOSS,-80,5070.0,
2026-04-17,PARLAY,824693+824207+824454+823152,4-parlay,4,4-串（小熊 勝、太空人 勝、金鶯 勝、遊騎兵 勝）,14.124,0.154,0.0708,1.1749,PARLAY,0.0134,70,5070.0,LOSS,-70,5000.0,
2026-04-17,PARLAY,824693+823559+824454+823152,4-parlay,4,4-串（小熊 勝、洋基 勝、金鶯 勝、遊騎兵 勝）,13.207,0.1647,0.0757,1.1746,PARLAY,0.0144,70,5000.0,WIN,854.0,5854.0,
2026-04-18,MLB,824694,single,1,小熊 勝,2.845,0.5332,0.3515,0.1817,A,0.07,410,5854.0,WIN,756.0,6610.0,
2026-04-18,MLB,823558,single,1,洋基 勝,1.93,0.6105,0.5181,0.0923,A,0.0479,320,6610.0,WIN,298.0,6908.0,
2026-04-18,MLB,823394,single,1,海盜 勝,1.888,0.608,0.5297,0.0783,A,0.0416,290,6908.0,LOSS,-290,6618.0,
2026-04-18,MLB,823882,single,1,釀酒人 勝,2.2,0.5309,0.4545,0.0763,A,0.035,230,6618.0,WIN,276.0,6894.0,
2026-04-18,PARLAY,824694+823558,2-parlay,2,2-串（小熊 勝、洋基 勝）,5.491,0.3255,0.1821,0.7871,PARLAY,0.0263,180,6894.0,WIN,808.0,7702.0,
2026-04-18,PARLAY,824694+823882,2-parlay,2,2-串（小熊 勝、釀酒人 勝）,6.259,0.283,0.1598,0.7715,PARLAY,0.022,170,7702.0,WIN,894.0,8596.0,
2026-04-18,PARLAY,824694+823394,2-parlay,2,2-串（小熊 勝、海盜 勝）,5.371,0.3241,0.1862,0.7411,PARLAY,0.0254,220,8596.0,LOSS,-220,8376.0,
2026-04-18,PARLAY,824694+823558+823882,3-parlay,3,3-串（小熊 勝、洋基 勝、釀酒人 勝）,12.08,0.1728,0.0828,1.0871,PARLAY,0.0147,120,8376.0,WIN,1330.0,9706.0,
2026-04-18,PARLAY,824694+823558+823394,3-parlay,3,3-串（小熊 勝、洋基 勝、海盜 勝）,10.367,0.1979,0.0965,1.0513,PARLAY,0.0168,160,9706.0,LOSS,-160,9546.0,
2026-04-18,PARLAY,824694+823394+823882,3-parlay,3,3-串（小熊 勝、海盜 勝、釀酒人 勝）,11.817,0.1721,0.0846,1.0334,PARLAY,0.0143,140,9546.0,LOSS,-140,9406.0,
2026-04-19,MLB,824452,single,1,金鶯 勝,2.121,0.6193,0.4715,0.1479,A,0.0699,660,9406.0,LOSS,-660,8746.0,
2026-04-19,MLB,824047,single,1,教士 勝,2.029,0.548,0.4929,0.0551,B,0.0217,190,8746.0,WIN,196.0,8942.0,
2026-04-19,MLB,822750,single,1,巨人 勝,1.97,0.5618,0.5076,0.0542,B,0.022,200,8942.0,LOSS,-200,8742.0,
2026-04-19,MLB,824371,single,1,落磯 勝,2.04,0.5443,0.4902,0.0541,B,0.0212,190,8742.0,WIN,198.0,8940.0,
2026-04-19,PARLAY,824452+824047,2-parlay,2,2-串（金鶯 勝、教士 勝）,4.304,0.3394,0.2323,0.4605,PARLAY,0.0209,190,8940.0,LOSS,-190,8750.0,
2026-04-19,PARLAY,824452+824371,2-parlay,2,2-串（金鶯 勝、落磯 勝）,4.327,0.3371,0.2311,0.4586,PARLAY,0.0207,180,8750.0,LOSS,-180,8570.0,
2026-04-19,PARLAY,824452+825018,2-parlay,2,2-串（金鶯 勝、白襪 勝）,4.49,0.324,0.2227,0.455,PARLAY,0.0196,170,8570.0,LOSS,-170,8400.0,
2026-04-19,PARLAY,824452+824047+824371,3-parlay,3,3-串（金鶯 勝、教士 勝、落磯 勝）,8.779,0.1847,0.1139,0.6217,PARLAY,0.012,100,8400.0,LOSS,-100,8300.0,
2026-04-19,PARLAY,824452+824047+825018,3-parlay,3,3-串（金鶯 勝、教士 勝、白襪 勝）,9.111,0.1776,0.1098,0.6177,PARLAY,0.0114,90,8300.0,LOSS,-90,8210.0,
2026-04-19,PARLAY,824452+824047+822750,3-parlay,3,3-串（金鶯 勝、教士 勝、巨人 勝）,8.478,0.1907,0.118,0.6164,PARLAY,0.0124,100,8210.0,LOSS,-100,8110.0,
2026-04-20,MLB,823879,single,1,馬林魚 勝,1.963,0.5633,0.5094,0.0539,B,0.022,180,8110.0,WIN,173.0,8283.0,
2026-04-20,MLB,824692,single,1,小熊 勝,1.95,0.5642,0.5128,0.0514,B,0.0211,170,8283.0,WIN,162.0,8445.0,
2026-04-20,MLB,824450,single,1,太空人 勝,1.83,0.5903,0.5464,0.0438,B,0.0193,160,8445.0,WIN,133.0,8578.0,
2026-04-20,PARLAY,823879+824692,2-parlay,2,2-串（馬林魚 勝、小熊 勝）,3.828,0.3178,0.2612,0.2167,PARLAY,0.0115,100,8578.0,WIN,283.0,8861.0,
2026-04-20,PARLAY,823879+824450,2-parlay,2,2-串（馬林魚 勝、太空人 勝）,3.592,0.3325,0.2784,0.1945,PARLAY,0.0113,100,8861.0,WIN,259.0,9120.0,
