date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-22,PARLAY,823231+823147+825097+824367+822913,5-parlay,5,5-串（巨人 勝、運動家 勝、響尾蛇 勝、教士 勝、海盜 勝）,34.752,0.0672,0.0288,1.3366,PARLAY,0.0026,10.0,3801.0,LOSS,-10.0,3791.0,強制五關 NT$10
2026-04-23,PARLAY,824689+823639+823233+824288+824770,5-parlay,5,5-串（小熊 勝、雙城 勝、巨人 勝、釀酒人 勝、洋基 勝）,65.007,0.0351,0.0154,1.2836,PARLAY,0.0026,10.0,3791.0,LOSS,-10.0,3781.0,強制五關 NT$10
2026-04-24,PARLAY,822992+824204,2-parlay,2,2-串（雙城 勝、洋基 勝）,3.573,0.4187,0.2799,0.4963,PARLAY,0.0289,110,3781.0,LOSS,-110,3671.0,
2026-04-24,PARLAY,822992+823800,2-parlay,2,2-串（雙城 勝、海盜 勝）,3.78,0.3914,0.2646,0.4792,PARLAY,0.0259,90,3671.0,LOSS,-90,3581.0,
2026-04-24,PARLAY,822992+824204+823800,3-parlay,3,3-串（雙城 勝、洋基 勝、海盜 勝）,6.615,0.2651,0.1512,0.7534,PARLAY,0.0201,70,3581.0,LOSS,-70,3511.0,
2026-04-24,PARLAY,822992+824204+823232,3-parlay,3,3-串（雙城 勝、洋基 勝、馬林魚 勝）,6.239,0.2734,0.1603,0.7056,PARLAY,0.0202,70,3511.0,LOSS,-70,3441.0,
2026-04-24,PARLAY,822992+824204+823800+823232,4-parlay,4,4-串（雙城 勝、洋基 勝、海盜 勝、馬林魚 勝）,11.549,0.1731,0.0866,0.9987,PARLAY,0.0142,50,3441.0,LOSS,-50,3391.0,
2026-04-24,PARLAY,822992+824204+823800+823232+824932,5-parlay,5,5-串（雙城 勝、洋基 勝、海盜 勝、馬林魚 勝、勇士 勝）,24.172,0.0941,0.0414,1.2743,PARLAY,0.0026,10.0,3391.0,LOSS,-10.0,3381.0,強制五關 NT$10
2026-04-25,PARLAY,823960+823799+823070+824933+824613,5-parlay,5,5-串（小熊 勝、海盜 勝、水手 勝、勇士 勝、白襪 勝）,35.315,0.0665,0.0283,1.3494,PARLAY,0.003,10.0,3381.0,LOSS,-10.0,3371.0,強制五關 NT$10
2026-04-26,PARLAY,822991+824122,2-parlay,2,2-串（光芒 勝、皇家 勝）,3.62,0.4154,0.2762,0.5035,PARLAY,0.0288,100,3371.0,WIN,262.0,3633.0,
2026-04-26,PARLAY,822991+824852,2-parlay,2,2-串（光芒 勝、紅襪 勝）,4.1,0.3562,0.2439,0.4601,PARLAY,0.0223,80,3633.0,WIN,248.0,3881.0,
2026-04-26,PARLAY,822991+824122+824852,3-parlay,3,3-串（光芒 勝、皇家 勝、紅襪 勝）,8.105,0.2189,0.1234,0.774,PARLAY,0.0163,60,3881.0,WIN,426.0,4307.0,
2026-04-26,PARLAY,822991+824122+825094,3-parlay,3,3-串（光芒 勝、皇家 勝、教士 勝）,6.834,0.2577,0.1463,0.761,PARLAY,0.0196,80,4307.0,LOSS,-80,4227.0,
2026-04-26,PARLAY,822991+824122+824202+825094+824852,5-parlay,5,5-串（光芒 勝、皇家 勝、洋基 勝、教士 勝、紅襪 勝）,45.814,0.059,0.0218,1.7052,PARLAY,0.003,10.0,4227.0,LOSS,-10.0,4217.0,強制五關 NT$10
2026-04-27,PARLAY,823311+824609,2-parlay,2,2-串（小熊 勝、白襪 勝）,4.366,0.4445,0.229,0.9405,PARLAY,0.0419,180,4217.0,LOSS,-180,4037.0,
2026-04-27,PARLAY,823311+823961,2-parlay,2,2-串（小熊 勝、道奇 勝）,3.723,0.4515,0.2686,0.6807,PARLAY,0.0375,150,4037.0,LOSS,-150,3887.0,
2026-04-27,PARLAY,823311+824609+823961,3-parlay,3,3-串（小熊 勝、白襪 勝、道奇 勝）,8.492,0.2683,0.1178,1.278,PARLAY,0.0256,100,3887.0,LOSS,-100,3787.0,
2026-04-27,PARLAY,823311+824609+823961+823719+823395,5-parlay,5,5-串（小熊 勝、白襪 勝、道奇 勝、水手 勝、海盜 勝）,35.814,0.0809,0.0279,1.8976,PARLAY,0.0024,10.0,3787.0,LOSS,-10.0,3777.0,強制五關 NT$10
